id,position,effect
276,4262637.0,-0.17159739136695862
277,4275075.0,-0.12196949869394302
278,4298909.0,-0.10167256742715836
279,4304685.0,-0.017500828951597214
280,4314156.0,0.08251044154167175
281,4325825.0,-0.1359773725271225
282,4337866.0,0.028270505368709564
283,4425445.0,0.15962758660316467
284,4435496.0,0.08955743908882141
285,4438497.0,-0.10087328404188156
286,4440025.0,0.21573585271835327
287,4487508.0,0.04937266558408737
288,4533915.0,0.05801999941468239
289,4537850.0,-0.025259993970394135
290,4540295.0,-0.0026153253857046366
291,4549781.0,0.1871790885925293
292,4553820.0,0.021915482357144356
293,4558833.0,-0.15627217292785645
294,4570037.0,0.16498561203479767
295,4577419.0,0.024788878858089447
296,4609503.0,-0.06813452392816544
297,4673524.0,-0.03134386986494064
298,4676927.0,-0.07330459356307983
299,4688918.0,-0.05589931458234787
300,4698180.0,0.2695881128311157
301,4720029.0,0.01023122202605009
302,4721857.0,0.028895331546664238
303,4734709.0,0.061109479516744614
304,4785665.0,-0.02027660422027111
305,4811320.0,0.05070195347070694
306,4835287.0,-0.18930360674858093
307,4848077.0,0.10934828221797943
308,4875121.0,0.14246802031993866
309,4879922.0,-0.015716955065727234
310,4882413.0,0.042578618973493576
311,4887716.0,-0.08366724103689194
312,4902865.0,-0.11995173245668411
313,4906902.0,0.23561523854732513
314,4909617.0,-0.08971088379621506
315,4926603.0,0.012681848369538784
316,4927064.0,-0.08592048287391663
317,4955090.0,0.04464935511350632
318,5005943.0,-0.005323240999132395
319,5006725.0,-0.022228194400668144
320,5009527.0,0.03711862117052078
321,5020225.0,-0.0744495540857315
322,5046994.0,-0.010480813682079315
323,5067017.0,-0.01745470240712166
324,5076270.0,-0.18316054344177246
325,5083150.0,0.030644768849015236
326,5083727.0,-0.07934234291315079
327,5098883.0,-0.09273843467235565
328,5106408.0,0.12937383353710175
329,5112066.0,-0.07605116814374924
330,5128014.0,-0.07449333369731903
331,5149202.0,0.0966620072722435
332,5150281.0,0.18579240143299103
333,5159238.0,0.0006289856391958892
334,5199546.0,0.005163296591490507
335,5246766.0,0.17885670065879822
336,5248575.0,-0.04147491604089737
337,5253058.0,-0.08809962123632431
338,5277854.0,-0.07772653549909592
339,5284457.0,-0.031370364129543304
340,5318135.0,0.03370208665728569
341,5341577.0,0.14438870549201965
342,5345724.0,0.0011385134421288967
343,5352572.0,-0.08216173201799393
344,5358967.0,0.0263272263109684
345,5362423.0,0.08470974862575531
346,5391864.0,-0.05135073512792587
347,5423111.0,0.03193268924951553
348,5462227.0,0.028450295329093933
349,5480135.0,-0.04790092259645462
350,5489679.0,-0.03248339146375656
351,5490716.0,-0.05138203501701355
352,5497810.0,0.1489737331867218
353,5558470.0,0.07938793301582336
354,5571319.0,-0.01589263044297695
355,5592511.0,0.12187878042459488
356,5595857.0,-0.09498795866966248
357,5616977.0,-0.009961429983377457
358,5646988.0,-0.10693415254354477
359,5663893.0,0.03523005545139313
360,5701133.0,0.061122648417949677
361,5726682.0,-0.03847648575901985
362,5805637.0,-0.02730385959148407
363,5811429.0,-0.0914190262556076
364,5816353.0,-0.05966523662209511
365,5828293.0,0.04514489695429802
366,5833417.0,0.19593557715415955
367,5838024.0,-0.013138863258063793
368,5842131.0,0.08931923657655716
369,5848225.0,0.042353466153144836
370,5858366.0,-0.05878808721899986
371,5881277.0,0.08823908120393753
372,5886556.0,-0.0665121003985405
373,5898350.0,0.10213741660118103
374,5938290.0,0.021343639120459557
375,5947294.0,-0.13918747007846832
376,5947733.0,-0.0017825515242293477
377,6083374.0,-0.09519587457180023
378,6107253.0,-0.019742263481020927
379,6163405.0,0.0275560449808836
380,6163676.0,0.026624005287885666
381,6198509.0,0.06026886776089668
382,6209875.0,-0.05088027939200401
383,6210466.0,0.04473843425512314
384,6212699.0,0.01895594224333763
385,6230061.0,0.08846000581979752
386,6233497.0,-0.07205218076705933
387,6238150.0,0.14592455327510834
388,6249288.0,0.07514581084251404
389,6298920.0,-0.025233546271920204
390,6301598.0,0.013160103000700474
391,6313003.0,0.09925493597984314
392,6349850.0,0.03776850178837776
393,6375917.0,-0.20042483508586884
394,6392550.0,0.0667615756392479
395,6400066.0,0.04469785839319229
396,6408965.0,0.08458036929368973
397,6429249.0,0.010366152971982956
398,6441890.0,0.1408890336751938
399,6452437.0,-0.02695019729435444
400,6462211.0,0.10405513644218445
401,6498434.0,0.002157949609681964
402,6500916.0,0.056837864220142365
403,6516500.0,0.04094872996211052
404,6547460.0,0.04079890623688698
405,6568624.0,0.04050793498754501
406,6587201.0,-0.06933203339576721
407,6601270.0,0.11078311502933502
408,6652724.0,0.041830915957689285
409,6660608.0,0.025822125375270844
410,6677328.0,0.01634834334254265
411,6688269.0,-0.13107016682624817
412,6691164.0,0.07614924758672714
413,6692844.0,0.0021491097286343575
414,6695589.0,0.12327693402767181
415,6712402.0,0.19069726765155792
416,6750968.0,0.02722659334540367
417,6770523.0,-0.08442295342683792
418,6834573.0,-0.015081195160746574
419,6842009.0,0.11564312875270844
420,6850243.0,0.14932340383529663
421,6870712.0,-0.172250434756279
422,6876224.0,-0.05173859745264053
423,6885857.0,-0.051056984812021255
424,6894433.0,-0.04590734839439392
425,6897287.0,0.17777802050113678
426,6909001.0,0.01699531264603138
427,6914613.0,-0.1812973916530609
428,6924597.0,0.05442536994814873
429,6930377.0,-0.008749498054385185
430,6941269.0,0.04779782518744469
431,6973524.0,-0.03190583363175392
432,7013142.0,0.019703391939401627
433,7063654.0,0.1256139874458313
434,7072364.0,-0.13967956602573395
435,7080197.0,0.056335318833589554
436,7100804.0,0.08361242711544037
437,7107841.0,0.01876402273774147
438,7118882.0,0.0793871209025383
439,7122950.0,-0.10471158474683762
440,7128802.0,-0.07899626344442368
441,7170709.0,-0.01681079901754856
442,7176118.0,-0.026951143518090248
443,7196076.0,0.0498734749853611
444,7201743.0,-0.26270002126693726
445,7231890.0,-0.11623120307922363
446,7251294.0,0.12092170864343643
447,7277374.0,0.07609977573156357
448,7320508.0,-0.007183156907558441
449,7325568.0,0.07093898952007294
450,7327402.0,0.10911177843809128
451,7336538.0,-0.13195544481277466
452,7365014.0,0.10692587494850159
453,7373208.0,-0.01459464617073536
454,7400385.0,0.11746551841497421
455,7405994.0,-0.11797895282506943
456,7480436.0,0.13686911761760712
457,7502883.0,-0.03919185698032379
458,7515494.0,-0.058125223964452744
459,7560810.0,-0.11042650789022446
460,7590266.0,-0.049069613218307495
461,7601000.0,0.013779211789369583
462,7608667.0,0.08652855455875397
463,7645340.0,-0.0011341084027662873
464,7657468.0,-0.09758234024047852
465,7665222.0,-0.2156417965888977
466,7680822.0,-0.06205263361334801
467,7700958.0,0.01683478243649006
468,7707686.0,-0.01199918333441019
469,7770129.0,0.22063395380973816
470,7775592.0,0.060355283319950104
471,7780673.0,0.021508829668164253
472,7786852.0,-0.04553580656647682
473,7793264.0,-0.010140216909348965
474,7810260.0,-0.003697228617966175
475,7813411.0,-0.06380946189165115
476,7817025.0,-0.009629360400140285
477,7836882.0,-0.15844663977622986
478,7886921.0,-0.09334790706634521
479,7895871.0,0.07212687283754349
480,7906861.0,0.10212630033493042
481,7920288.0,-0.00363046582788229
482,7930030.0,-0.007039446383714676
483,7964982.0,0.10504019260406494
484,7969804.0,0.0632651075720787
485,7971489.0,0.04592319577932358
486,8046284.0,0.05097060278058052
487,8054166.0,0.04145163670182228
488,8064047.0,-0.155561625957489
489,8075911.0,-0.06658871471881866
490,8078201.0,-0.15270282328128815
491,8088821.0,0.015005663968622684
492,8119014.0,-0.018143465742468834
493,8149816.0,-0.16482557356357574
494,8190257.0,-0.07634257525205612
495,8208959.0,0.07146423310041428
496,8227398.0,-0.05674905702471733
497,8234071.0,-0.012134911492466927
498,8238873.0,-0.17825093865394592
499,8255014.0,0.07940370589494705
500,8266588.0,0.005337952636182308
501,8279806.0,0.005597472190856934
502,8285805.0,-0.061576198786497116
503,8328644.0,0.08840543776750565
504,8342808.0,-0.011460192501544952
505,8349295.0,0.09231991320848465
506,8373439.0,-0.08651402592658997
507,8376176.0,-0.0365409217774868
508,8378150.0,-0.09129201620817184
509,8384059.0,-0.016200948506593704
510,8394884.0,0.018202517181634903
511,8398386.0,-0.06842438876628876
512,8420237.0,-0.2241891324520111
513,8423680.0,-0.03592245653271675
514,8540644.0,0.05279522016644478
515,8590834.0,0.032037779688835144
516,8606612.0,-0.10105763375759125
517,8617469.0,-0.15684950351715088
518,8638011.0,-0.05689387023448944
519,8644585.0,-0.14929701387882233
520,8660763.0,0.06537490338087082
521,8669849.0,0.06690335273742676
522,8677075.0,-0.028682900592684746
523,8699578.0,0.08045344054698944
524,8719650.0,-0.10207387804985046
525,8720862.0,-0.13049127161502838
526,8733936.0,-0.03946603834629059
527,8747248.0,0.06332656741142273
528,8754064.0,-0.0032091368921101093
529,8756627.0,-0.07345584779977798
530,8760970.0,-0.033060405403375626
531,8768759.0,0.04555589333176613
532,8777095.0,0.12557528913021088
533,8793690.0,0.1655668169260025
534,8802289.0,0.003241029568016529
535,8805803.0,0.021279236301779747
536,8823084.0,-0.18226733803749084
537,8832474.0,0.2447727769613266
538,8862713.0,0.06697765737771988
539,8865796.0,-0.006902769207954407
540,8873325.0,0.0248331930488348
541,8880526.0,0.11975215375423431
542,8895373.0,0.10189585387706757
543,8914856.0,0.006025367882102728
544,8919154.0,0.006924085784703493
545,8946661.0,-0.06467768549919128
546,8955593.0,-0.13423992693424225
547,8969101.0,0.14281834661960602
548,8981731.0,0.041830673813819885
549,9013951.0,-0.08701194822788239
550,9033659.0,0.040096208453178406
551,9071933.0,-0.0977264866232872
552,9084314.0,0.06164440140128136
553,9096898.0,-0.0229034461081028
554,9105240.0,0.2450885772705078
555,9106383.0,0.17922450602054596
556,9134439.0,-0.07082549482584
557,9149046.0,-0.10136296600103378
558,9153328.0,-0.013293733820319176
559,9183905.0,-0.036370616406202316
560,9184330.0,-0.01559736393392086
561,9192108.0,-0.0290505550801754
562,9204658.0,0.0735270157456398
563,9205747.0,-0.2297079712152481
564,9212351.0,-0.008637887425720692
565,9212376.0,0.3198948800563812
566,9215908.0,0.014139674603939056
567,9223480.0,0.2195988893508911
568,9248681.0,0.07754175364971161
569,9270269.0,-0.057999711483716965
570,9354307.0,-0.04453827440738678
571,9358580.0,-0.003986963536590338
572,9398272.0,-0.12459561228752136
573,9405708.0,0.06876438856124878
574,9408606.0,0.14774318039417267
575,9425621.0,-0.09619254618883133
576,9462289.0,-0.0015585616929456592
577,9462983.0,0.20778214931488037
578,9484186.0,0.11705679446458817
579,9486192.0,0.1413118690252304
580,9491113.0,0.1527346968650818
581,9504565.0,-0.04755745455622673
582,9505054.0,-0.15803231298923492
583,9545112.0,0.04366360604763031
584,9552533.0,-0.08483957499265671
585,9558549.0,-0.23168687522411346
586,9594677.0,0.18298275768756866
587,9598543.0,-0.10455721616744995
588,9601630.0,0.003232339397072792
589,9602754.0,0.05008331313729286
590,9641573.0,0.003391613718122244
591,9649231.0,-0.004071349743753672
592,9702187.0,0.13708341121673584
593,9745460.0,0.0029033380560576916
594,9746617.0,-0.05797861889004707
595,9776866.0,0.055797990411520004
596,9797945.0,-0.05870866775512695
597,9819793.0,-0.06370243430137634
598,9821004.0,0.2065277099609375
599,9822903.0,-0.11529432237148285
600,9834868.0,-0.07838350534439087
601,9868533.0,0.09865862876176834
602,9912658.0,-0.05285993963479996
603,9919046.0,0.1004769504070282
604,9927891.0,0.057104140520095825
605,9929904.0,-0.02341078221797943
606,9933886.0,0.06608960777521133
607,9936809.0,-0.08472344279289246
608,9952172.0,0.13942267000675201
609,9953907.0,-0.0009030366200022399
610,9961489.0,0.037378691136837006
611,9981817.0,-0.13252559304237366
